"ID";"SKU";"Title";"Izm";"Price";"Type";\n"1";"13405";"Брусок Лодочка";"шт";"24.70";"Абразивный инструмент>>Бруски шлифовальные"
"6687";"6592";"Калибр кольцо М. 24х1,5 8g НЕ";"шт";"1627.60";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6688";"11010";"Калибр кольцо М. 24х1,5 8g ПР";"шт";"1627.60";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6689";"17816";"Калибр кольцо М. 24х3,0 6g НЕ МИК";"шт";"2270.35";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6690";"17817";"Калибр кольцо М. 24х3,0 6g ПР МИК";"шт";"2270.35";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6691";"8317";"Калибр кольцо М. 24х3,0 8е LH НЕ";"шт";"6132.20";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6692";"15793";"Калибр кольцо М. 24х3,0 8е LH ПР";"шт";"8517.25";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6693";"3106";"Калибр кольцо М. 27х2,0 6g НЕ МИК";"шт";"1702.75";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6694";"11410";"Калибр кольцо М. 27х2,0 6g ПР МИК";"шт";"1702.74";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6695";"7487";"Калибр кольцо М. 30х0,75 6g LH НЕ";"шт";"3147.80";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6696";"14195";"Калибр кольцо М. 30х0,75 6g LH ПР";"шт";"3147.80";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6697";"23655";"Калибр кольцо М. 30х1,5 6g НЕ";"шт";"1865.00";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6698";"23656";"Калибр кольцо М. 30х1,5 6g ПР";"шт";"1865.00";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6699";"4109";"Калибр кольцо М. 30х1,5 8g НЕ МИК";"шт";"1851.55";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6700";"7277";"Калибр кольцо М. 30х2,0 6g НЕ МИК";"шт";"1851.55";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6701";"12351";"Калибр кольцо М. 30х2,0 6g ПР МИК";"шт";"1851.55";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6702";"15189";"Калибр кольцо М. 30х2,0 8g НЕ";"шт";"1908.30";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6703";"15314";"Калибр кольцо М. 30х2,0 8g ПР";"шт";"1908.30";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6704";"7060";"Калибр кольцо М. 30х3,0 8е НЕ";"шт";"8438.25";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6705";"15794";"Калибр кольцо М. 30х3,0 8е ПР";"шт";"10299.30";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6706";"5681";"Калибр кольцо М. 30х3,5 6g НЕ";"шт";"1908.35";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6707";"5680";"Калибр кольцо М. 30х3,5 6g ПР";"шт";"1908.35";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6708";"14180";"Калибр кольцо М. 32х3,0 8е LH НЕ";"шт";"10219.65";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6709";"12504";"Калибр кольцо М. 32х3,0 8е LH ПР";"шт";"11556.40";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6710";"13452";"Калибр кольцо М. 33х1,5 6g НЕ МИК";"шт";"1851.55";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6711";"7278";"Калибр кольцо М. 33х2,0 6g ПР МИК";"шт";"1851.55";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6712";"11401";"Калибр кольцо М. 36х1,5 6g НЕ";"шт";"3206.10";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6713";"9179";"Калибр кольцо М. 36х1,5 6g ПР";"шт";"3206.10";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6714";"9978";"Калибр кольцо М. 42х1,5 6g ПР НЕ";"шт";"6280.00";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6715";"12959";"Калибр кольцо М. 42х2,0 6g НЕ";"шт";"3147.00";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6716";"14326";"Калибр кольцо М. 42х2,0 6g ПР";"шт";"3147.00";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6717";"11015";"Калибр кольцо М. 45х2,0 6g ПР МИК";"шт";"2650.75";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6718";"8315";"Калибр кольцо М. 58х2,0 6g НЕ";"шт";"3746.05";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6719";"8316";"Калибр кольцо М. 58х2,0 6g ПР";"шт";"3746.05";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6720";"5682";"Калибр кольцо М. 70х2,0 6g НЕ";"шт";"4336.65";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6721";"5683";"Калибр кольцо М. 70х2,0 6g ПР";"шт";"4336.65";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6722";"7486";"Калибр кольцо М.103х2,0 6g НЕ";"шт";"1007.70";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6723";"16395";"Калибр кольцо М.103х2,0 6g ПР";"шт";"8407.85";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6724";"17372";"Калибр-кольцо Тг 22х2 8е НЕ МИК";"шт";"4717.05";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6725";"17373";"Калибр кольцо Тг 22х2 8е ПР МИК";"шт";"6551.75";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6726";"6136";"Калибр пробка G 1 3/4 НЕ";"шт";"3160.05";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6727";"9239";"Калибр пробка G 1 3/4 ПР";"шт";"3160.05";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6728";"15317";"Калибр пробка G 1 ПР-НЕ";"к-т";"3006.65";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6729";"17713";"Калибр пробка G 1-В НЕ";"шт";"1288.56";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6730";"23658";"Калибр пробка G 3/8 НЕ";"шт";"920.00";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6731";"23657";"Калибр пробка G 3/8 ПР";"шт";"920.00";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6732";"15295";"Калибр пробка G 3/8 ПР-НЕ";"к-т";"2061.70";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6733";"17893";"Калибр пробка Tr 80х10 НЕ 8Н";"шт";"14060.65";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6734";"17892";"Калибр пробка Tr 80х10 ПР 8Н";"шт";"13025.20";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6735";"10293";"Калибр пробка глад. ф  1,0 НЕ кл.АЗ";"шт";"56.20";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6736";"10294";"Калибр пробка глад. ф  1,0 ПР кл.АЗ";"шт";"56.20";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6737";"17378";"Калибр пробка глад. ф  16,0 ПР-НЕ 8Н";"к-т";"648.90";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6738";"5390";"Калибр пробка глад. ф  23,0 Н8 ПР-НЕ ЧИЗ";"к-т";"788.50";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6739";"17379";"Калибр пробка глад. ф  24,0 ПР-НЕ 7Н";"к-т";"928.10";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6740";"14173";"Калибр пробка глад. ф  3,0 ПР-НЕ 14Н";"к-т";"506.25";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6741";"17380";"Калибр пробка глад. ф  32,0 ПР-НЕ 7Н";"к-т";"788.50";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6742";"3938";"Калибр пробка глад. ф  40,0 Н8 ПР-НЕ МИК";"к-т";"1350.00";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6743";"4979";"Калибр пробка глад. ф  45,0 Н7 ПР-НЕ МИК";"шт";"1350.00";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6744";"4107";"Калибр пробка глад. ф  50,0 Н7 ПР-НЕ МИК";"шт";"2040.22";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6745";"15162";"Калибр пробка глад. ф  50,0 Н8 ПР-НЕ МИК";"шт";"2040.22";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6746";"17377";"Калибр пробка глад. ф  6,0 ПР-НЕ 7Н";"к-т";"483.25";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6747";"15558";"Калибр пробка глад. ф  7,0 Н9 ПР-НЕ МИК";"к-т";"549.20";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6748";"14772";"Калибр пробка глад. ф  8,0 ПР-НЕ 8Н";"к-т";"582.95";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6749";"7062";"Калибр пробка глад. ф 14,0 ПР-НЕ 7Н";"шт";"648.90";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6750";"15796";"Калибр пробка глад. ф 15,0 НЕ 8Н";"шт";"187.20";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6751";"15797";"Калибр пробка глад. ф 15,0 ПР 8Н";"шт";"187.20";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6752";"7051";"Калибр пробка глад. ф 15,0 ПР-НЕ 8Н";"шт";"648.90";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6753";"7063";"Калибр пробка глад. ф 16,0 ПР-НЕ 7Н";"шт";"648.90";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6754";"14181";"Калибр пробка глад. ф 20,0 НЕ 11Н";"шт";"438.75";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6755";"14182";"Калибр пробка глад. ф 20,0 ПР 11Н";"шт";"438.75";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6756";"16220";"Калибр пробка глад. ф 20,0 ПР-НЕ 11Н";"к-т";"548.45";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6757";"19960";"Калибр пробка К 3/4 р-р ЧИЗ";"шт";"2883.95";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6758";"22649";"Калибр пробка резьб. М 4х0,7 6Н ПР-НЕ";"шт";"1086.00";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6759";"7056";"Калибр пробка резьб. М 4х0,7 7Н ПР-НЕ";"к-т";"1104.50";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6760";"22650";"Калибр пробка резьб. М 5х0,8 6Н ПР-НЕ";"шт";"1086.00";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6761";"17374";"Калибр пробка резьб. М 5х0,8 7Н ПР-НЕ";"к-т";"1018.60";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6762";"1899";"Калибр пробка резьб. М 6х1,0 7Н";"к-т";"276.12";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6763";"14673";"Калибр пробка резьб. М 8х1,25 6Н ПР-НЕ МИК";"к-т";"987.90";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6764";"14756";"Калибр пробка резьб. М 8х1,25 7Н";"к-т";"276.12";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6765";"14285";"Калибр пробка резьб.М   6х1,0 6Н НЕ";"шт";"518.75";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6766";"11007";"Калибр пробка резьб.М   6х1,0 6Н ПР";"шт";"518.75";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6767";"22651";"Калибр пробка резьб.М   6х1,0 6Н ПР-НЕ";"шт";"1086.00";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6768";"17375";"Калибр пробка резьб.М  10х1,25 6Н НЕ";"шт";"526.20";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6769";"9979";"Калибр пробка резьб.М  10х1,25 6Н ПР";"шт";"526.20";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6770";"23659";"Калибр пробка резьб.М  16х1,0 6Н ПР-НЕ";"шт";"1207.00";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6771";"14419";"Калибр пробка резьб.М  16х1,5 6Н НЕ";"шт";"638.00";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6772";"17376";"Калибр пробка резьб.М  16х1,5 6Н ПР";"шт";"638.00";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6773";"9839";"Калибр пробка резьб.М  16х2,0 6Н ПР-НЕ";"к-т";"1236.45";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6774";"13759";"Калибр пробка резьб.М  20х1,0 7Н ПР-НЕ";"к-т";"1199.60";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6775";"10830";"Калибр пробка резьб.М  20х1,5 7Н ПР-НЕ";"к-т";"1236.40";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6776";"10845";"Калибр пробка резьб.М  20х2,5 7Н НЕ";"шт";"618.20";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6777";"7058";"Калибр пробка резьб.М 20х2,5 ПР-НЕ";"к-т";"1233.50";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6778";"14587";"Калибр пробка резьб.М 22х1,5 6Н ПР-НЕ МИК";"к-т";"1288.55";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6779";"11008";"Калибр пробка резьб.М  24х1,5 7Н ПР-НЕ";"к-т";"1426.65";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6780";"6236";"Калибр пробка резьб.М  24х2 6Н ПР-НЕ";"к-т";"1383.70";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6781";"10031";"Калибр пробка резьб.М  24х3,0 7Н ПР-НЕ";"к-т";"1711.95";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6782";"14183";"Калибр пробка резьб.М  30х0,75 6Н LH НЕ";"шт";"1458.85";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6783";"7061";"Калибр пробка резьб.М  30х0,75 6Н LH ПР";"шт";"1458.85";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6784";"23660";"Калибр пробка резьб.М  30х1,5 6Н ПР-НЕ";"шт";"1580.00";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6785";"15307";"Калибр пробка резьб.М  30х2,0 7Н ПР-НЕ";"к-т";"1619.90";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6786";"11402";"Калибр пробка резьб.М  36х2,0 7Н ПР-НЕ МИК";"к-т";"1711.95";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6787";"6043";"Калибр пробка резьб.М  39х2 6Н ПР-НЕ";"к-т";"2132.30";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6788";"15297";"Калибр пробка резьб.М  42х2,0 7Н ПР-НЕ";"к-т";"2304.10";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6789";"15882";"Калибр пробка резьб.М 45х1,5 6Н ПР-НЕ";"к-т";"1840.80";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6790";"12350";"Калибр пробка резьб.М  52х4 6Н НЕ";"шт";"1146.70";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6791";"12355";"Калибр пробка резьб.М  52х4 6Н ПР";"шт";"1146.70";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6792";"12409";"Калибр пробка резьб.М  68х3 6Н НЕ";"шт";"1888.40";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6793";"12354";"Калибр пробка резьб.М  68х3 6Н ПР";"шт";"1888.40";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6794";"6042";"Калибр пробка резьб.М  72х2 6Н НЕ";"шт";"1917.50";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6795";"6044";"Калибр пробка резьб.М  72х2 6Н ПР";"шт";"1917.50";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6796";"12411";"Калибр пробка резьб.М  90х2 7Н НЕ";"шт";"3052.70";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6797";"12410";"Калибр пробка резьб.М  90х2 7Н ПР";"шт";"3052.70";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6798";"7052";"Калибр пробка резьб.М 93х2,0 6Н ПР";"шт";"2946.90";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6799";"14770";"Калибр пробка резьб.М 100х2,0 6Н НЕ";"шт";"2365.50";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6800";"14771";"Калибр пробка резьб.М 100х2,0 6Н ПР";"шт";"2365..50";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6801";"7055";"Калибр пробка резьб.М 108х2,0 6Н НЕ";"шт";"4106.60";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6802";"7054";"Калибр пробка резьб.М 108х2,0 6Н ПР";"шт";"4106.60";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6803";"19524";"Калибр-кольцо М  4,0х0,7 6f НЕ МИК";"шт";"1056.95";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6804";"19525";"Калибр-кольцо М  4,0х0,7 6f ПР МИК";"шт";"1056.95";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6805";"20544";"Калибр-кольцо М 33х2,0 8g НЕ";"шт";"2195.20";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6806";"20545";"Калибр-кольцо М 33х2,0 8g ПР";"шт";"2195.20";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6807";"16024";"Калибр-пробка G 1/2 В ПР-НЕ ЧИЗ";"к-т";"2017.00";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6808";"16022";"Калибр-пробка G 1/4  В ПР-НЕ ЧИЗ";"к-т";"998.63";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6809";"20546";"Калибр-пробка М 33х2,0 7Н ПР-НЕ";"шт";"2029.50";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6810";"5386";"Калибр-пробка М.  9х1,0 6g КИ МИК";"шт";"714.90";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6811";"6189";"Калибр-пробка М.  9х1,0 6g КИ-НЕ МИК";"шт";"714.90";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6812";"12342";"Калибр-пробка М. 10х0,5 6g КИ МИК";"шт";"714.90";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6813";"4086";"Калибр-пробка М. 10х0,5 6g КИ-НЕ МИК";"шт";"714.90";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6814";"7682";"Калибр-пробка М.12 х1,75  7Н НЕ";"шт";"644.30";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6815";"16405";"Калибр-пробка М.12 х1,75  7Н ПР-НЕ";"к-т";"987.90";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6816";"16406";"Калибр-пробка М.12 х1,75 7Н ПР";"шт";"644.30";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6817";"4068";"Калибр-пробка М.20 х1,5  7Н ПР-НЕ  МИК";"к-т";"1365.30";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6818";"4697";"Калибр-пробка М.20 х2,5  6Н НЕ";"шт";"981.76";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6819";"13079";"Калибр-пробка М.20 х2,5  6Н ПР";"шт";"981.76";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6820";"5393";"Калибр-пробка М.20 х2,5  6Н ПР-НЕ  МИК";"к-т";"1199.60";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6821";"16023";"Калибр-пробка М.27 х2  6Н ПР-НЕ";"к-т";"1402.10";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6822";"16407";"Калибр-пробка М.30 х3,5  7Н ПР-НЕ";"к-т";"1888.40";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6823";"6979";"Квадрант 180 градусов пластмассовый";"шт";"24.00";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6824";"14642";"Квадрант К-1";"шт";"41678.80";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6825";"20738";"Колесо SC 80 (d=200), поворотное";"шт";"825.50";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6826";"20739";"Колесо SCb 80 диам. 200 мм., пврт. с тормозом";"шт";"942.50";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6827";"15774";"Колесо измерительное mini недо 10км, dm, с мех.счетчиком";"шт";"4383.35";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6828";"7759";"Колесо измерительное, 10км, d-160мм";"шт";"3549.80";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6829";"3314";"Колесо мерительное (34190)";"шт";"918.20";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6830";"19099";"Колесо промышленное С46";"шт";"234.00";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6831";"24133";"Кронциркуль 120мм";"шт";"8065.00";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6832";"15381";"Кронциркуль 200мм 3440";"шт";"175.65";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6833";"24254";"Кронциркуль 250мм";"шт";"14870.00";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6834";"20899";"Кронциркуль для внешних измерений КР 300";"шт";"480.15";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6835";"20901";"Кронциркуль для внутренних измерений КР";"шт";"472.50";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6836";"5533";"Лента STAYER малярная бумажная, 48ммх40 (1211-50)";"шт";"43.40";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6837";"19898";"Лента абразивная бесконечная, Р 80, 100х610 мм, 10 шт.// MATRIX (74260)";"шт";"194.35";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6838";"20642";"Лента ЗУБР ЭКСПЕРТ малярная креповая, 25мм х 50м (12115-25)";"шт";"44.85";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6839";"20643";"Лента ЗУБР ЭКСПЕРТ малярная креповая, 38мм х 50м (12115-38)";"шт";"63.55";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6840";"20682";"Лента клеящая двусторонняя, 38х25, на полипропиленовой основе// UNIBOB";"шт";"73.55";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6841";"20683";"Лента клеящая двусторонняя, 50х25, на полипропиленовой основе// UNIBOB";"шт";"96.80";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6842";"16211";"Лента мерная STAYER фиберглассовая, 20м (3415-20)";"шт";"80.00";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6843";"16208";"Лента мерная STAYER фиберглассовая, 50м (3415-50)";"шт";"172.50";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6844";"18877";"Лента мерная геодезийная";"шт";"292.50";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6845";"2364";"Линейка гранитная ШМТК 1000х50х140 кл.0";"шт";"12272.00";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6846";"21095";"Линейка измерительная метал. 1000х35 ЧИЗ*";"шт";"145.30";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6847";"21094";"Линейка измерительная метал. 300х25.4 МИК*";"шт";"27.50";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6848";"738";"Линейка Л-300";"шт";"41.00";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6849";"739";"Линейка Л-500";"шт";"63.60";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6850";"9229";"Линейка лекальная ЛД-200";"шт";"325.00";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6851";"4677";"Линейка лекальная ЛД-320";"шт";"1534.00";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6852";"8546";"Линейка лекальная ЛД-500";"шт";"2643.10";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6853";"1526";"Линейка лекальная ЛТ-320";"шт";"390.00";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6854";"736";"Линейка металлическая 150 мм";"шт";"18.90";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6855";"737";"Линейка металлическая 300 мм";"шт";"37.70";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6856";"740";"Линейка металлическая 500 мм";"шт";"57.60";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6857";"741";"Линейка металлическая 1000 мм широкая";"шт";"128.25";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6858";"14406";"Линейка металлическая 2-х сторонняя 1000 мм (Эталон)";"шт";"122.41";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6859";"8557";"Линейка поверочная ШД-1000";"шт";"14772.00";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6860";"2622";"Линейка поверочная ШД-1600 кл.1 (СтИЗ)";"шт";"39650.00";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6861";"18875";"Линейка поверочная ШД-630, кл.1";"шт";"6000.00";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6862";"16034";"Линейка поверочная ШД-630, кл.2";"шт";"4280.43";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6863";"14968";"Линейка поверочная ШП-400";"шт";"2531.00";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6864";"14946";"Линейка поверочная ШП-630";"шт";"1000.00";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6865";"8365";"Линейка поверочная ШП1-400";"шт";"923.60";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6866";"19198";"Линейка трехгранная угловая 630/45";"шт";"7020.00";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6867";"19197";"Линейка трехгранная угловая 630/60";"шт";"7020.00";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6868";"18171";"Линейка ШП 400 кл. 2";"шт";"2255.00";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6869";"22159";"Линейки для измерения наружных диаметров 700-1100 с лазерн.гравир.";"шт";"5497.00";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6870";"13071";"Люксметр ТКА - Люкс";"шт";"10140.00";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6871";"14937";"Меры твердости образцовые МТР-1";"к-т";"3250.00";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6872";"5908";"Меры твердости образцовые МТР-3";"к-т";"3250.00";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6873";"5705";"Металлоискатель для стен DMF 10ZOOM";"шт";"4420.00";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
"6874";"6440";"Метеометр МЭС-200А";"к-т";"50570.00";"Ключи гаечные 2-х сторонние>>Мерительный инструмент"
